split,image_relative_path,label_relative_path,image_width,image_height,image_size_bytes,label_size_bytes,box_count,image_sha256,label_sha256
train,datasets/uae_lp_v2_yolo/images/train/R-63811_jpg.rf.uCCEPn7ovs3uZ4twyNnq.jpg,datasets/uae_lp_v2_yolo/labels/train/R-63811_jpg.rf.uCCEPn7ovs3uZ4twyNnq.txt,1440,1280,241354,38,1,4bf412ee49a4cb9a518413b516fc1c2b68f8d889dda6bae256e03e4fd2dec182,f2674f8141025386667c0b18d18cc3668cd303945612640212b5eafde8b9c67f
train,datasets/uae_lp_v2_yolo/images/train/R-6395_jpg.rf.scKTlISKUyKhdCE0acRK.jpg,datasets/uae_lp_v2_yolo/labels/train/R-6395_jpg.rf.scKTlISKUyKhdCE0acRK.txt,1440,1280,188135,38,1,0a0511e9268eddbe313841ba6446de04c71415187d47bc3c6c520a64204a93c7,738cced38c3aae719e2c2e3c96509c4da92b07e42210b3f572eb5c5ce0a9d0bb
train,datasets/uae_lp_v2_yolo/images/train/R-6439_jpg.rf.ORhdleLaDetjw7LY2Kcf.jpg,datasets/uae_lp_v2_yolo/labels/train/R-6439_jpg.rf.ORhdleLaDetjw7LY2Kcf.txt,1440,1280,241500,76,2,827e911e8e0202f3e2fe7d09ed1a62d34a53a191769b6a606ef321ec3e823df1,8ffab43a14275b3d6a0dfe68e9e9101cf271bb6916290aca9b566466f01d7427
train,datasets/uae_lp_v2_yolo/images/train/R-65057_jpg.rf.lekwUNqETCQAZco5yTa6.jpg,datasets/uae_lp_v2_yolo/labels/train/R-65057_jpg.rf.lekwUNqETCQAZco5yTa6.txt,1440,1280,213824,76,2,813d987f6e67b769d9e0880ab9da187459aea23eeccea7aab8ca409c66b6011d,43f37cfc5cc1f31f6eec681bc1af7e171f9b2426d8a838913790fed4446a45c7
train,datasets/uae_lp_v2_yolo/images/train/R-65095_jpg.rf.RH3nacbjJ4m0SQXQZENJ.jpg,datasets/uae_lp_v2_yolo/labels/train/R-65095_jpg.rf.RH3nacbjJ4m0SQXQZENJ.txt,1440,1280,203049,38,1,51af640f755e1db059b0fa37dcc162c7b3a0d79a347262c2e73a9cec224072c2,419c3b0a6aa37e082104d2cc38aa454dcb988ddbbb8bba4bfe4e68db5542ac56
train,datasets/uae_lp_v2_yolo/images/train/R-65237_jpg.rf.ADqnswRwmJHr5Fae52Uk.jpg,datasets/uae_lp_v2_yolo/labels/train/R-65237_jpg.rf.ADqnswRwmJHr5Fae52Uk.txt,1440,1280,124002,38,1,a04a363c789865886f4614afee7b9b1838579fb66a8d801d58e1634f02bf1dc4,4921cef598cb38b8dbe3d8c99216d3992fc22c10ac7885f92aeb63aa1c709abe
train,datasets/uae_lp_v2_yolo/images/train/R-65273_jpg.rf.kTJI4WzVrML4pgkwoKeG.jpg,datasets/uae_lp_v2_yolo/labels/train/R-65273_jpg.rf.kTJI4WzVrML4pgkwoKeG.txt,1440,1280,172162,38,1,dfb831fe2b1a610b54393f02c769398125e1497243f9a96c4a56cdcda7ef4e40,8ed0a1c290d745b0fed9805b8fb82cfb6e1a6180f27094f287717f9517816317
train,datasets/uae_lp_v2_yolo/images/train/R-6603_jpg.rf.8urCGjcFPrfsFhLQvZXl.jpg,datasets/uae_lp_v2_yolo/labels/train/R-6603_jpg.rf.8urCGjcFPrfsFhLQvZXl.txt,1440,1280,168566,38,1,856118de787cd70bb1263a8026a211a82099246ed79a1ac763d9a38cd7b2644f,7c049ee1a002cb836f805413734873005e915228fbfd74fc26db90e046458ed4
train,datasets/uae_lp_v2_yolo/images/train/R-66284_jpg.rf.78Uz6MTocly427aFnV14.jpg,datasets/uae_lp_v2_yolo/labels/train/R-66284_jpg.rf.78Uz6MTocly427aFnV14.txt,1440,1280,146362,38,1,5c12185f6b98b862285ff18d89c0922be5b0e579790305390079185444681dda,9c37e0a6ff6f4a884f5bf62a84c30d225db88006e2ea7eaecffedabb7c47ac0b
train,datasets/uae_lp_v2_yolo/images/train/R-6699_jpg.rf.4e0dsdbcRVGd59LOUnAf.jpg,datasets/uae_lp_v2_yolo/labels/train/R-6699_jpg.rf.4e0dsdbcRVGd59LOUnAf.txt,1440,1280,169044,38,1,094b1bb5a8627c8abc0db50fbe4192496f32222b4773c1a9fe199a7d60d07e5c,588538ba3391d8245f1f0cb5dcb6eadc98a61a5716c7b3f0c1fd55e86cb9aeef
train,datasets/uae_lp_v2_yolo/images/train/R-67386_jpg.rf.HygxWVWVRqsxJVbAojdx.jpg,datasets/uae_lp_v2_yolo/labels/train/R-67386_jpg.rf.HygxWVWVRqsxJVbAojdx.txt,1440,1280,190939,38,1,578c8749a6bffdcbf033c6456db3423be3b98c169b84517f017d5d4bc5fa089e,8b8e2d503e2f05c3516bc67809031bce03a152016421704200f4978b6b4369d5
train,datasets/uae_lp_v2_yolo/images/train/R-68578_jpg.rf.8G1JxSjz0nJGdR6MVEy5.jpg,datasets/uae_lp_v2_yolo/labels/train/R-68578_jpg.rf.8G1JxSjz0nJGdR6MVEy5.txt,1440,1280,176146,76,2,92a61158b035d30615050df9938fdb1c05cf03fcae62143dac686fe78acf53be,b49ccd0b0e837785ec247a8d45e0c7fb9decf29461904de50a5918d476fa5335
train,datasets/uae_lp_v2_yolo/images/train/R-69278_jpg.rf.PJvON3ivK4sq1IcblJvC.jpg,datasets/uae_lp_v2_yolo/labels/train/R-69278_jpg.rf.PJvON3ivK4sq1IcblJvC.txt,1440,1280,212548,38,1,c44dafd783801a93d6bbe3162c0305fcf1f5951bb26b92e6579eec126888df56,bb67fa7d7a741e11c5eaea938f6eaae6a0ae1a5005d9d6ad9b292debbd7d823b
train,datasets/uae_lp_v2_yolo/images/train/R-69400_jpg.rf.0AWXeqTzSRHdEDUDZXtL.jpg,datasets/uae_lp_v2_yolo/labels/train/R-69400_jpg.rf.0AWXeqTzSRHdEDUDZXtL.txt,1440,1280,254424,38,1,77bb2b0a362450b3aeab18fa9ededb87ae388aa1b30901106a3d3c85a3cdc984,8c743b15adf9ffe38ac78154fe7833a23b6cf3e90957a7fee06ce1c9032275d7
train,datasets/uae_lp_v2_yolo/images/train/R-69500_jpg.rf.VHTR6Gaf19y5daUrE1ns.jpg,datasets/uae_lp_v2_yolo/labels/train/R-69500_jpg.rf.VHTR6Gaf19y5daUrE1ns.txt,1440,1280,139882,38,1,1b4eea0a934dcc4ad04b750118e0c757c86e1b308f5ed1d1fad33d7765fe8234,c5c0cac468ce9488abee9c837b43dee6486083ecf2710b0c22b02658961d170c
train,datasets/uae_lp_v2_yolo/images/train/R-69810_jpg.rf.hebf2BHLtZjws0IDKQRt.jpg,datasets/uae_lp_v2_yolo/labels/train/R-69810_jpg.rf.hebf2BHLtZjws0IDKQRt.txt,1440,1280,205191,38,1,bbd564822a27ce1d9fa1eeb28e92330b763de9167700ac72abcbf905f4c2bade,bbd2725cd327249c3a6a4199cf234e2ba20562f95a63822f53d608c282909e59
train,datasets/uae_lp_v2_yolo/images/train/R-70385_jpg.rf.sdhclAqjRjQ1WgMDOKOs.jpg,datasets/uae_lp_v2_yolo/labels/train/R-70385_jpg.rf.sdhclAqjRjQ1WgMDOKOs.txt,1440,1280,349699,38,1,1e9dd360f20d1e3ce4785b54f9a3e0bae7585db60eb0ca7690439a0e8df90374,fe001ce23211f3574627f75170162c7346e7ba1a6db305bdb2c9453e9b427471
train,datasets/uae_lp_v2_yolo/images/train/R-7041_jpg.rf.ZYtNKVOdz6fkBYhnTchY.jpg,datasets/uae_lp_v2_yolo/labels/train/R-7041_jpg.rf.ZYtNKVOdz6fkBYhnTchY.txt,1440,1280,219553,38,1,45ae5096f86e9f0b92fa30e593f9b0e38562272af0c3417c85f459e5ed997011,c3c4f2b363e838647a3216f1a2ef8b23eec94f46d2ec08bdff36bfb82c42a554
train,datasets/uae_lp_v2_yolo/images/train/R-7124_jpg.rf.GgWSg7tEUWSrokl16BX3.jpg,datasets/uae_lp_v2_yolo/labels/train/R-7124_jpg.rf.GgWSg7tEUWSrokl16BX3.txt,1440,1280,166205,38,1,6754bb5f0763e30f902973c17dd2a94d1b98e7c2f76432ae7edec7358c43c34d,2cecbf7421fc93b9a6b9cd20743d793fed1eb867e3d590aa5c6018199fd52f31
train,datasets/uae_lp_v2_yolo/images/train/R-71734_jpg.rf.E3VScFUvE5WRmoXrBU9J.jpg,datasets/uae_lp_v2_yolo/labels/train/R-71734_jpg.rf.E3VScFUvE5WRmoXrBU9J.txt,1440,1280,172161,38,1,27255f73cc785ec78587800cc21e26d89c0d380a6cf0802f8cea42525a2a8e02,de8c1856ebaec7f5a775e3d2927561770fc4b6d47b01c7801229e21ef6eb5129
train,datasets/uae_lp_v2_yolo/images/train/R-71755_jpg.rf.XiJEXLBaZBp9bRtFlCx7.jpg,datasets/uae_lp_v2_yolo/labels/train/R-71755_jpg.rf.XiJEXLBaZBp9bRtFlCx7.txt,1440,1280,166402,38,1,dc8b48573fddd4bf53636bf6661a102bffc4cf7e6caf55c38ded0892db90530d,0542f6ba194b99f41be4d593fda03606d760d68f1634b8969acfd2bb476298a6
train,datasets/uae_lp_v2_yolo/images/train/R-72161_jpg.rf.NjmP3TkTn2lIbyDkssCg.jpg,datasets/uae_lp_v2_yolo/labels/train/R-72161_jpg.rf.NjmP3TkTn2lIbyDkssCg.txt,1440,1280,154318,38,1,5b877067ef3a920b221aec0739e9cbc436dc626e98f122efbd475a9671b5c0a0,0dd633d944c8f193cf1494aab1d2d6c15683b1dc48f2eb6ca31a483986b70ddb
train,datasets/uae_lp_v2_yolo/images/train/R-7239_jpg.rf.XzAktAjiZbRqRy5WY2b3.jpg,datasets/uae_lp_v2_yolo/labels/train/R-7239_jpg.rf.XzAktAjiZbRqRy5WY2b3.txt,1440,1280,210560,76,2,29f073ea0c8250cd0bab4de473361201a4aa5abc6f3eb97740ed87caea2b726f,c3ee6c37da2e7e2f870a66a730a18fe5567f77a2a7bcf7662bcf16c16463e6b1
train,datasets/uae_lp_v2_yolo/images/train/R-7284_jpg.rf.CwXGCfWIJY5GpIOEJxEf.jpg,datasets/uae_lp_v2_yolo/labels/train/R-7284_jpg.rf.CwXGCfWIJY5GpIOEJxEf.txt,1440,1280,206507,152,4,92aa6bca8ea4869e3df0b274fb8736b72a1e546fd56319311accd2d64130e0b2,6b00c963aae984d30edec9db2a5fcd377c3b087ef09fa73d592b1401baa79a04
train,datasets/uae_lp_v2_yolo/images/train/R-73011_jpg.rf.srIGfcLUwaWrxXxjbI4i.jpg,datasets/uae_lp_v2_yolo/labels/train/R-73011_jpg.rf.srIGfcLUwaWrxXxjbI4i.txt,1440,1280,205368,38,1,bbd683aee76fe9c31983d5a834adcd6dc7a84aef8e20510a82b9966b5c300723,b5925bc91b92fca00d2829c394f0f929e4bb84ecf1710dad2310422b6c1f3023
train,datasets/uae_lp_v2_yolo/images/train/R-73255_jpg.rf.MC66I5hbmTRgcTkVR8Im.jpg,datasets/uae_lp_v2_yolo/labels/train/R-73255_jpg.rf.MC66I5hbmTRgcTkVR8Im.txt,1440,1280,138286,38,1,a94657fe0dfdb41559cced55b4e26cd1cf3c5ddbf87f6706248e686678fca6e5,657b578753c7915e71a5f977ae097625b2cd22fad06fbb408b5efd24e3069a59
train,datasets/uae_lp_v2_yolo/images/train/R-73736_jpg.rf.PptaZ6sutMz11gUU6hOU.jpg,datasets/uae_lp_v2_yolo/labels/train/R-73736_jpg.rf.PptaZ6sutMz11gUU6hOU.txt,1440,1280,192078,38,1,36cddeff004297ad29853d5db54da79131393d3663b41e4bb1d2eb25371e53d8,017b037e00edc8bfddf0f1805751676ce6ac4abdacb47afceaa11b21da3e8be8
train,datasets/uae_lp_v2_yolo/images/train/R-73740_jpg.rf.MYfdPnU7zV8eX2K6LUMd.jpg,datasets/uae_lp_v2_yolo/labels/train/R-73740_jpg.rf.MYfdPnU7zV8eX2K6LUMd.txt,1440,1280,247650,114,3,5eba809b1ad86dac6af69454eb71ad06a1f6c971c195319538c7560a7ca5f682,6913142321018f8595202750dd1f52c40319d6f7ac2ed747fd463d01ec554d33
train,datasets/uae_lp_v2_yolo/images/train/R-7392_jpg.rf.ccvEFREjgsQ4z9S7GfZf.jpg,datasets/uae_lp_v2_yolo/labels/train/R-7392_jpg.rf.ccvEFREjgsQ4z9S7GfZf.txt,1440,1280,227176,38,1,7861344586e5d3ea198097bdda71b447b976cf13ab2cd9b957f389e645dff2e1,eb3236a9e153f850200f64d1def212f7e3d83591a9005c85fe5586872ccc3466
train,datasets/uae_lp_v2_yolo/images/train/R-74137_jpg.rf.6i7iy0LWgytMb76KCLn3.jpg,datasets/uae_lp_v2_yolo/labels/train/R-74137_jpg.rf.6i7iy0LWgytMb76KCLn3.txt,1440,1280,210185,38,1,2970836de12a68348d61ec5a03367ea70d75719a4a81ec2558e4953aedebf4fb,52783c9bc833aff784990c5258abca0f9d62f91ffee0f427d1b8d9d5492e1a1d
train,datasets/uae_lp_v2_yolo/images/train/R-74311_jpg.rf.bkC3wLLwLcRU97ZUkUmV.jpg,datasets/uae_lp_v2_yolo/labels/train/R-74311_jpg.rf.bkC3wLLwLcRU97ZUkUmV.txt,1440,1280,146713,76,2,ff2b969b1510080ae3ed12eec6440ad02ba3cc8bf4063b2b0d0a04c34fd137d1,b6e76e3155c2f7c4c06e616f9e47c5a525d4c59613625c280724faa2750c56b6
train,datasets/uae_lp_v2_yolo/images/train/R-74692_jpg.rf.w3YomoE7cVIg7izEWSDp.jpg,datasets/uae_lp_v2_yolo/labels/train/R-74692_jpg.rf.w3YomoE7cVIg7izEWSDp.txt,1440,1280,199992,114,3,1c96cf8928bc3c8e9f819c18c9a35cccafbafac42035ed116bd631f584839bbb,6c094a0680e2381de658efc296ac239e962066fbef47c425de9a88296e7a121e
train,datasets/uae_lp_v2_yolo/images/train/R-74974_jpg.rf.uhn8gnYuZcTI6sScexi3.jpg,datasets/uae_lp_v2_yolo/labels/train/R-74974_jpg.rf.uhn8gnYuZcTI6sScexi3.txt,1440,1280,163089,38,1,062baf0d3d3757fcc92b5625334f33b7ff1623e9927620a30b5c0ecf111a6b85,6651042e44188afa4dc5fcd75ccefdcd05d3d1e0790c8bc3eb1922dd6d5d8abb
train,datasets/uae_lp_v2_yolo/images/train/R-75628_jpg.rf.QNTy4WtjSxRADRfeNtlF.jpg,datasets/uae_lp_v2_yolo/labels/train/R-75628_jpg.rf.QNTy4WtjSxRADRfeNtlF.txt,1440,1280,179523,76,2,f4b343bc8201d0fad4504a1305079bb44fed24c5f66ea000d7915ca4d555aa4e,c3846fc73b6f943e9ed38e44831e80c9b8b9ff08a3ef836b45f9b0bd76764616
train,datasets/uae_lp_v2_yolo/images/train/R-75926_jpg.rf.CvCW7vL347marNNS7p8b.jpg,datasets/uae_lp_v2_yolo/labels/train/R-75926_jpg.rf.CvCW7vL347marNNS7p8b.txt,1440,1280,244539,38,1,89e21844e446bb46285eee7aad3898bd8fb85a354753fb3aeee64403c4ea5f1c,fc35c49c2b325d8dc3e030eac14921e90ba17db21777e4345afce7c297bf9fab
train,datasets/uae_lp_v2_yolo/images/train/R-7594_jpg.rf.ZTNq0tbVeGPNM8te4esW.jpg,datasets/uae_lp_v2_yolo/labels/train/R-7594_jpg.rf.ZTNq0tbVeGPNM8te4esW.txt,1440,1280,211545,76,2,f2251e19291deceaa8b694c0716cf3a2e1b258d44782501e1ccf8ca01e887d9e,25259521cec16a37935a056dc05696865068468994fb511b04622bb93e2d5085
train,datasets/uae_lp_v2_yolo/images/train/R-7770_jpg.rf.ZjN2E9jPuUSOnUwOwmWb.jpg,datasets/uae_lp_v2_yolo/labels/train/R-7770_jpg.rf.ZjN2E9jPuUSOnUwOwmWb.txt,1440,1280,249787,76,2,252c747b4e678a124b3d7470e224c5cf9dfbbe361e2f8c842210f67cde7900a1,c9078e0b31e57f077147abbb1ab501be6bbd4fc414abbb1061a37284d2e50859
train,datasets/uae_lp_v2_yolo/images/train/R-77937_jpg.rf.aLNxROE3n1bOofB1Q3cG.jpg,datasets/uae_lp_v2_yolo/labels/train/R-77937_jpg.rf.aLNxROE3n1bOofB1Q3cG.txt,1440,1280,169982,76,2,26f7f44a7dfa7da7ac6cda1b9aa837b4a3f43b4915041410b77a4a53a4ff2f16,33009c3bb46da2c455938eb3444c246587fe82304565f5d1155065da9c7b496f
train,datasets/uae_lp_v2_yolo/images/train/R-779_jpg.rf.lNvoMR2D7Hnt9ydcr4SU.jpg,datasets/uae_lp_v2_yolo/labels/train/R-779_jpg.rf.lNvoMR2D7Hnt9ydcr4SU.txt,1440,1280,265003,38,1,78f465b447654244b856bf267bbee2367ab846ec85abfb36e832f4f9b54d9d82,4bc2dad13583b8a770a6bb1041224c485cb210228b28c5eb597002378d2d496e
train,datasets/uae_lp_v2_yolo/images/train/R-78640_jpg.rf.b2MVlSx7dadT5XhGCFuA.jpg,datasets/uae_lp_v2_yolo/labels/train/R-78640_jpg.rf.b2MVlSx7dadT5XhGCFuA.txt,1440,1280,191659,76,2,f232de1dec83152bc84f7a9bd924118bff48c88e70157c05202bd1d090c98bf0,a5acee01a489327b67b953f2c27e1300e8edae46af3e3be152cf8cbe0bb18b1c
train,datasets/uae_lp_v2_yolo/images/train/R-78867_jpg.rf.oYnEY7nrEF5NG3Jkhz2x.jpg,datasets/uae_lp_v2_yolo/labels/train/R-78867_jpg.rf.oYnEY7nrEF5NG3Jkhz2x.txt,1440,1280,173325,38,1,44fc3f6a5ac3f72a031b0e25f4daa2a0f2ccd5f3dbcb48dd0ada076c611b4b1f,a23f576eb4c72d030adb380ec0e26af0f110fb700df83cdf0badf95f5faacd2f
train,datasets/uae_lp_v2_yolo/images/train/R-79346_jpg.rf.R54OwHiBtrSrgADQcUkK.jpg,datasets/uae_lp_v2_yolo/labels/train/R-79346_jpg.rf.R54OwHiBtrSrgADQcUkK.txt,1440,1280,177295,38,1,ebe1f971186494d70db10a80b821d35d9484598b4d92c348f7821f560ddabf4a,d8156d1cecc75e3edf0e6b8f6e7767b8f89a265577fd92b0ac05c3dd1b654379
train,datasets/uae_lp_v2_yolo/images/train/R-79835_jpg.rf.nJOmbcoueyZSXqtPGUgu.jpg,datasets/uae_lp_v2_yolo/labels/train/R-79835_jpg.rf.nJOmbcoueyZSXqtPGUgu.txt,1440,1280,162056,38,1,c736e3cf39feead6866d9283bfdcf7286d7d511fc06f19242cf8d24373dd3d3d,fe79b98a422aa3b529c1f84bab8680bd35d1fc59e57f8e468598a6b7a886b09e
train,datasets/uae_lp_v2_yolo/images/train/R-80300_jpg.rf.ZUiN50BB5Q0O8cSm3Qfd.jpg,datasets/uae_lp_v2_yolo/labels/train/R-80300_jpg.rf.ZUiN50BB5Q0O8cSm3Qfd.txt,1440,1280,189249,76,2,3a0f879c45769276bef38974552ab77a878695a2e478b6af59516d89e82ad935,383ed6477ba5b697f660e8e5377f5c8b0e82538379826d1044992bc9b51f0b93
train,datasets/uae_lp_v2_yolo/images/train/R-81206_jpg.rf.amdBo3f8Qnrj6pCi1Pqt.jpg,datasets/uae_lp_v2_yolo/labels/train/R-81206_jpg.rf.amdBo3f8Qnrj6pCi1Pqt.txt,1440,1280,233703,76,2,b277b53f351a958eb741683729bddc5c2a355be422d441b2dad1da31e8d4fa9e,fe616ec70e9f4457de8a83e6d5cbc69bc98a6e1d7397dbb17f6ad418141bd337
train,datasets/uae_lp_v2_yolo/images/train/R-81589_jpg.rf.6PVsTqbAHvc2vjUqsegi.jpg,datasets/uae_lp_v2_yolo/labels/train/R-81589_jpg.rf.6PVsTqbAHvc2vjUqsegi.txt,1440,1280,159357,38,1,621f5f57aaa861a3c3959a4f22f3ddfafd04e6d5a19c9cdc7b1000c5548be8a7,09a055ddb370f421e6bc6b1f7ae0c1c79c2be0557f67b90db620ecfdd5b0c431
train,datasets/uae_lp_v2_yolo/images/train/R-81623_jpg.rf.aAK7P8ocwurw5LYxMqQZ.jpg,datasets/uae_lp_v2_yolo/labels/train/R-81623_jpg.rf.aAK7P8ocwurw5LYxMqQZ.txt,1440,1280,156364,76,2,42827d081e8a6d4e89778be153a44022168d9e824071724b23088dc3ede17f3b,24e442488fdb004cbba7bb4d74cb0fb4fac6e6b0c3e54b684c67e4f2f79c277e
train,datasets/uae_lp_v2_yolo/images/train/R-81631_jpg.rf.va5jywaz42oPP6XUfiYs.jpg,datasets/uae_lp_v2_yolo/labels/train/R-81631_jpg.rf.va5jywaz42oPP6XUfiYs.txt,1440,1280,241460,76,2,32116bb76d82da48e84ae46873d1452c3719e4aed4c1d7cb47719ff63434908b,a86d231b2d01243537f80dbdd8c5e7b22956ea70d4fd3f5d904cd5db96408555
train,datasets/uae_lp_v2_yolo/images/train/R-81659_jpg.rf.jDwb0rvzQ6Vnl03oQ66R.jpg,datasets/uae_lp_v2_yolo/labels/train/R-81659_jpg.rf.jDwb0rvzQ6Vnl03oQ66R.txt,1440,1280,167079,38,1,54f623910ceb7fc6315b171e4f38fdb96352d33024f4c5dd5f99d1b393fc34f5,3e92746037973f7b57996594e728e36c62af2543dd1e0237095253d1feda0221
train,datasets/uae_lp_v2_yolo/images/train/R-82315_jpg.rf.cm8iZmPU9jK71tDy01Yl.jpg,datasets/uae_lp_v2_yolo/labels/train/R-82315_jpg.rf.cm8iZmPU9jK71tDy01Yl.txt,1440,1280,155093,38,1,9e9cf7576ed5d4eb502aba64405fce22470cd481937b047853183de97bc8a576,7c2e735e36b9d6d26e02082e9f79dc16781e03b90785e4e2c8258e557512ec13
train,datasets/uae_lp_v2_yolo/images/train/R-82873_jpg.rf.2689rTuPkGlX2nlkS3gQ.jpg,datasets/uae_lp_v2_yolo/labels/train/R-82873_jpg.rf.2689rTuPkGlX2nlkS3gQ.txt,1440,1280,185780,38,1,942393debf6acd406165fd835fc7ef2c173e795d8fff102e2d80f2be8168f3da,3d0c515c372eafcc8460724003fe5450c36baffad60fce97abdf0b728e0236eb
train,datasets/uae_lp_v2_yolo/images/train/R-83073_jpg.rf.I1GyLL0JaSMoNkx4VOc0.jpg,datasets/uae_lp_v2_yolo/labels/train/R-83073_jpg.rf.I1GyLL0JaSMoNkx4VOc0.txt,1440,1280,190364,38,1,7a48f813744c0919f15210048381e357a196b69d74b9fe3d87b9311401792691,6769e11dba843fa03abb7282b9a268c80ccefe335a5929c25855bbf0423ac598
train,datasets/uae_lp_v2_yolo/images/train/R-8367_jpg.rf.WMFX7mmSJJgVDU9rCb4S.jpg,datasets/uae_lp_v2_yolo/labels/train/R-8367_jpg.rf.WMFX7mmSJJgVDU9rCb4S.txt,1440,1280,192620,38,1,d514d04286052080322f26a6699f26ede7fbfd08f71aaa11daf213fcf6cb49f3,41f220b5fc0e2775ed8685e98822e13d74b6a5c346b595351d9c85de0a8b9a82
train,datasets/uae_lp_v2_yolo/images/train/R-8417_jpg.rf.NVPKGq52kE6ReamkkcS2.jpg,datasets/uae_lp_v2_yolo/labels/train/R-8417_jpg.rf.NVPKGq52kE6ReamkkcS2.txt,1440,1280,129329,76,2,bc2c4573e2623d2c9ea5d7a08d9ca09cd1e8aff33f6712805e89cf1e26b4313f,e8043108e9e3e4157a7d2ab78371430de2a18aaad94108d7fc0a7eefb109037f
train,datasets/uae_lp_v2_yolo/images/train/R-84384_jpg.rf.IRVuiLBtnQLitx7pSMKw.jpg,datasets/uae_lp_v2_yolo/labels/train/R-84384_jpg.rf.IRVuiLBtnQLitx7pSMKw.txt,1440,1280,197559,76,2,fce13f0529f5119314aba3450d27bdfc55901be15df48c741add2c1fce2acfb6,a0e82d553b063f4e7020495ffd4eef91f29456bbe14f8e11c48cd161c67bbb10
train,datasets/uae_lp_v2_yolo/images/train/R-84771_jpg.rf.vOxkjhJNGwhf0E4wSTcT.jpg,datasets/uae_lp_v2_yolo/labels/train/R-84771_jpg.rf.vOxkjhJNGwhf0E4wSTcT.txt,1440,1280,166957,38,1,42cc61a325f15f72969f6e4cdb54cb8b7b5f1d37769d35853dabb6e72dca7465,e372a29f0a04b06669d9af2a938383165354b3ed46e5f989c3dcd0bbd9558e0e
train,datasets/uae_lp_v2_yolo/images/train/R-85595_jpg.rf.ypp2SuBMQ91Y5XCksxmo.jpg,datasets/uae_lp_v2_yolo/labels/train/R-85595_jpg.rf.ypp2SuBMQ91Y5XCksxmo.txt,1440,1280,179017,76,2,903d297da1355ea32a7889c285744f6bbe8323e60af9bbc29390adaeb8f3cf95,3d92289bbc4db674ab92368ad9940c74d7c31c464102bfac87421008364b4b92
train,datasets/uae_lp_v2_yolo/images/train/R-8560_jpg.rf.mniqpQQVJmbpo1pfLNmc.jpg,datasets/uae_lp_v2_yolo/labels/train/R-8560_jpg.rf.mniqpQQVJmbpo1pfLNmc.txt,1440,1280,165858,38,1,915f89f8c6202daa3952f9be917b45751320aee22c6568a73e43cda8fb2d621a,3f722b0b48e460b4d68272ed3c6a92fb377d1eb2936be2ce4f7ed927735f4300
train,datasets/uae_lp_v2_yolo/images/train/R-85693_jpg.rf.xOamoQa0zXFKtmttbLWm.jpg,datasets/uae_lp_v2_yolo/labels/train/R-85693_jpg.rf.xOamoQa0zXFKtmttbLWm.txt,1440,1280,374287,38,1,613ed66662926fc51985ce62e4efbeaf64315f46fef4f5e620114086b406fe6a,59414f411e4ce510901716761fcc992564412c23c848a414dfcd592ff6fa8643
train,datasets/uae_lp_v2_yolo/images/train/R-86959_jpg.rf.ToJCYgsmQ9NSeL1wea3U.jpg,datasets/uae_lp_v2_yolo/labels/train/R-86959_jpg.rf.ToJCYgsmQ9NSeL1wea3U.txt,1440,1280,208091,38,1,36e037018b7dde19a711280aca246c086ec6dfb906a8938b4b87f8f8a38bb8d4,bc8a033e4742bf69883a9bb09a35c0df1a937800691a3b0e0dea2c21b16829b9
train,datasets/uae_lp_v2_yolo/images/train/R-87282_jpg.rf.hZnOu6x4S26nWVPsZR52.jpg,datasets/uae_lp_v2_yolo/labels/train/R-87282_jpg.rf.hZnOu6x4S26nWVPsZR52.txt,1440,1280,150508,76,2,42ecae498c6e87a04da359637037225d706468b344333bdbb039ee18babab6f7,6ae87cc118e1597911f66a6e18e44d14cfb8051f6aff249a79d709e380ae7f92
train,datasets/uae_lp_v2_yolo/images/train/R-87708_jpg.rf.Zttl6GCLUOCduOCjqjns.jpg,datasets/uae_lp_v2_yolo/labels/train/R-87708_jpg.rf.Zttl6GCLUOCduOCjqjns.txt,1440,1280,159136,76,2,512dadc8ade8ff06d9a2c411516bb04bdd322dcab97e4cbfbdb91c61b8d98a1a,0955aa12433c8685dbe312b4c5fa60991c45c5e7eca90eae28214943a868520a
train,datasets/uae_lp_v2_yolo/images/train/R-88408_jpg.rf.QujiZoDKAHAfoXj53v7b.jpg,datasets/uae_lp_v2_yolo/labels/train/R-88408_jpg.rf.QujiZoDKAHAfoXj53v7b.txt,1440,1280,197619,76,2,bfc5acc5259ec6404740bf5c418091895c719adff3e0ab8340b4bdb7552888f8,3310b4b1ce3486f9e7bb5613c9528c7519875e8ec0134972fe06f60df43c21e8
train,datasets/uae_lp_v2_yolo/images/train/R-88888_jpg.rf.YXnTjz3G2WfHLczaRTDm.jpg,datasets/uae_lp_v2_yolo/labels/train/R-88888_jpg.rf.YXnTjz3G2WfHLczaRTDm.txt,1440,1280,246937,38,1,b65c46559e5d1a7f58490f7d5a888d4d46b3e2a3611d539c51d8b303f751897f,40f8ecb5e140ec7644f1ea3fdb2143633c931373db72ef58bd63f007b9be0c53
train,datasets/uae_lp_v2_yolo/images/train/R-88901_jpg.rf.C3fG38DCTwykkx8gWITL.jpg,datasets/uae_lp_v2_yolo/labels/train/R-88901_jpg.rf.C3fG38DCTwykkx8gWITL.txt,1440,1280,187847,38,1,a11a86112a4beff2892603e5576de7a87ec89912368de95cd139625a81b105d1,d305238228be1fff872427d392449396ba3ea815f1fdc6b2d0c7a31cd90d081b
